SGP_id,Title,Producer,Category,Place,Type,Abstract,Coverage (Years),layer_url,layer_thumb,Available Formats,Users with View Permissions
3277363296,Greater Toronto Area (GTA) Orthophotography - 1995,Ontario Ministry of Natural Resources,Remote Sensing and Air Photos,Ontario,grid,"<p>Greater Toronto Area (GTA) Orthophotography 1995 consists of 5km x 2.8 km tiles of orthorectified colour imagery for the Greater Toronto Area, 100cm resolution, covering an area of 6,289 sq. km.</p> <p>This colour aerial photography was captured on September 15, 28, and 29, 1995, using a Zeiss Jena LMK15 aerial camera equipped with a (152mm) focal length lens mounted in a Piper Aztec F aircraft. The altitude of the aircraft, 15,000 feet above mean ground, provided photography at a nominal scale of 1:30000. Originally captured on film, the imagery was converted digitally and orthorectified. The final product has the same accuracy as a 1:20000 map.</p><p><b>Note:</b>This imagery is spatially defined in NAD 27.</p>",1995,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3277363296"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GTA1995TIFF.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
336041158,Ontario Toponymic Database (OTDB),Ontario Ministry of Natural Resources,Human Environment,Ontario,textTable,"<p>The Ontario Toponymic Database (OTDB) is a centralized source for government approved geographic names, their locations and physical extents/boundaries (where known). It is the geographic naming policy authority and provincial record keeper specifically for geographic feature and unincorporated place (community) names in Ontario. This information holding also contains select sets of official government names authorized by other authorities (Municipalities, Federal Government, etc.) that have been geo-referenced to similar standards as the core feature and community name sets.</p><p>Additional information collected includes: data on the status of proposed and rescinded names, name origins, name histories and treatment of official names in other languages. The current standard digital product contains: Official and official alternate names; French-text Equivalent names; linguistic treatment code; feature type; UTM and latitude and longitude references at feature centroid/river mouth - NAD83; Ontario Basic Map and National Topographic Sheet references at feature centroid/river mouth.</p>",1500 - 2007,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=336041158"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMXanten_1945_TIFF,"Xanten, Germany. 1:25,000. Map Sheet 4304, 3rd Edition, Defence Overprint, 20 February 1945",Great Britain. War Office. General Staff. Geographical Section.,Historical,Ontario,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Xanten, Germany. It is the third edition of this map, published on February 20, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken February 16, 1945, and utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the map is 3220/2/45/3RCE/5665.</p>",1945,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMXanten_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMXanten_1945_TIFF.png,Various geospatial formats available.,Public
921764635,Predicted Species Distributions and Vegetation Assemblages for Eco-district 6e10,Ontario Ministry of Natural Resources,Physical Environment,Ontario,grid,"<p>This product is a digital atlas containing over 180 plant species, vegetation and habitat related maps, for the eco-district 6e10 and Greater Park Ecosystem (GPE) - St. Lawrence Islands National Park. The Digital Atlas contains distribution information of dominant forests plants, species assemblages (vegetation types), and some habitat and structural characteristics occurring in eco-district 6e10 and GPE. </p> <p>A large volume of geo-referenced vegetation data was collected during summers of 2005 to 2007 and along with other spatial layers (e.g., digital elevation, remote sensing derivatives, etc.) used to develop statistical models that were extrapolated and mapped across the entire study area. The goal of this project was to use statistical modeling and prediction to make this distributional information available across the entire study area. The various maps contained in the product are in raster (grid) format at a 10m resolution. All of the maps are organized in folders that can be easily navigated by following the documents and readme files contained in the individual folders or in the main document folder '6e10_documents'. </p><p><span style=""font-weight:bold;"">The full Predicted Species Atlas and associated grid data are available in three separate files for download. Please download all associated files Part 1, 2, and 3, to conduct research and analysis with the data in your GIS. The read-me document contains information about the original structure of the CD available from the Land Information Ontario (LIO) warehouse.</span></p>",2005 - 2008,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=921764635"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMRees_02061945_TIFF,"Rees, Germany. 1:25,000. Map Sheet 4204, 3rd Edition, Defence Overprint, 6 February 1945",Great Britain. War Office. General Staff. Geographical Section.,Historical,Ontario,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Rees, Germany. It is the third edition of this map and the first revision of the defence overprint, published on February 6, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken January 24, 1945 and utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the base map is 15M/1/45/3RCE/5573. Production information for the overprint is 5695/2/45/3RCE/5611.</p>",1945,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_02061945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMRees_02061945_TIFF.png,Various geospatial formats available.,Public
4213433874,"Travel Corridor, Wildlife",Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,"<p>This data set can be used to identify a wildlife travel corridor, which is a polygon feature that identifies a route used by a wildlife species for migration.</p><p>Different wildlife corridor types collected by the Natural Resources Values Information System (NRVIS) include:</p><li>Caribou Travel Corridor</li><li>Elk Travel Corridor</li><li>Moose Migration Corridor</li><li>Waterfowl Migration Corridor</li><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>",1997 - 2004,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=4213433874"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_TRAVCWLD.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2648312645,Municipal Boundary - Upper Tier and District,Ontario Ministry of Natural Resources,Boundaries,Ontario,vector,"<p>This layer contains areas of upper-tier and district municipalities in Ontario. An upper-tier municipality means a municipality of which two or more lower-tier municipalities form part for municipalities purposes. Municipal responsibilities set out under the Municipal Act and other Provincial legislation are split between the upper tier and lower tier municipalities. </p><p>Territorial district means a geographic area in northern Ontario, which is described in the Territorial Division Act and is composed of municipalities, geographic townships, and unsurveyed territory.</p>",2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2648312645"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_MUNIC.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1719056736,Mississauga City Mask,"Transportation and Works Department, City of Mississauga",Boundaries,Ontario,vector,"<p>The City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains a mask of the City of Mississauga, Ontario. </p>",2018 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1719056736"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3462564794,National Water (WAT),DMTI Spatial Inc.,Water Resources,Canada,vector,"<p>The national water layer contains generalized major water bodies derived from a variety of sources at scales ranging from 1:50 000 to 1:30 000 000.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3462564794"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Canada_WAT.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
619632140,Toronto and Region Conservation Authority (TRCA) Data,Toronto and Region Conservation Authority,Physical Environment,Ontario,vector,"<p>Toronto and Region Conservation Authority (TRCA) data represents various natural features for the TRCA jurisdiction, which encompasses the Etobicoke, Miimico, Humber, Don, Highland, Rouge, Petticoat, Duffins and Carruthers river watersheds, and the Lake Ontario shoreline from Mississauga to Ajax. Data sets include natural cover, flora, fauna, contours, vegetation and Ecological Land Classification (ELC), watershed, water bodies, and more.</p> <p>Data sets are available for the 2002/03, 2007/08, and 2013/14 reporting years. </p><p>Please note that earlier versions are considered archived and not current, these are for reference and historical purposes only.</p>",2002 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=619632140"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OCUL/OCUL_TRCA_2013_NaturalCover.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
