Nid,Title,Year,Author,Format,Who Can Use This Data,URL,Abstract,Metadata,How to Cite This,Scholars Geoportal URL,Geospatial Availability,Geospatial Subjects New,Geospatial Geography,Geospatial Formats,Filepath,field_geospatial_image_alt,field_geospatial_image_title,SGP_id,Projection,Datum,Entry Date,File Location,File Size
19754,Greater Toronto Area (GTA) Orthophotography Collection (2009-2010),2010 - 2011,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""496403282"">Access this resource</a> on Scholars Geoportal.</p>","<p>This imagery set represents the orthophotography collection for the Greater Toronto Area (GTA) including the municipalities of the Region of Peel (20 cm), Region of York (15 cm), City of Oakville (10 cm), City of Mississauga (15 cm), City of Brampton (10 cm), south Durham Region (20 cm) and the downtown Toronto core.</p> <p>Collected by First Base Solutions Inc. under contracts with those municipal areas.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""496403282"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2010TIFF.png,,,496403282,,,,,,,
19545,Greater Toronto Area (GTA) Orthophotography Project 2002: 10km coverage,2002 - 2002,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2346142363"">Access this resource</a> on Scholars Geoportal.</p>","<p>The Greater Toronto Area (GTA) Orthophotography Project 2002 consists of over 26,000 one-square-kilometer tiles of orthorectified colour imagery for the Greater Toronto Area. The imagery features 20 cm pixels for Niagara, Hamilton, Halton, Peel, York, Toronto and Durham, 30 cm pixels for Simcoe, and 50cm pixels for Peterborough and Northumberland. The imagery was flown in the spring of 2002.</p><p>The 10km coverage was created by mosaicing together 1km orthophotos into 10km x 10km tiles and reducing the resolution to a common pixel size of 2m. The scope of this project did not include adjustment of colours from the original source images. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2346142363"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2002TIFF10km.png,,,2346142363,,,,,,,
19425,Greater Toronto Area (GTA) Orthophotography Project 2002: 1km coverage,2002 - 2002,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2068904196"">Access this resource</a> on Scholars Geoportal.</p>","<p>The Greater Toronto Area (GTA) Orthophotography Project 2002 consists of over 26,000 one-square-kilometer tiles of orthorectified colour imagery for the Greater Toronto Area. The imagery features 20 cm pixels for Niagara, Hamilton, Halton, Peel, York, Toronto and Durham, 30 cm pixels for Simcoe, and 50cm pixels for Peterborough and Northumberland. The imagery was flown in the spring of 2002.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2068904196"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2002MrSID.png,,,2068904196,,,,,,,
19684,Greater Toronto Area (GTA) Orthophotography Project 2002: 20km coverage,2002 - 2002,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1734995036"">Access this resource</a> on Scholars Geoportal.</p>","<p>The Greater Toronto Area (GTA) Orthophotography Project 2002 consists of over 26,000 one-square-kilometer tiles of orthorectified colour imagery for the Greater Toronto Area. The imagery features 20 cm pixels for Niagara, Hamilton, Halton, Peel, York, Toronto and Durham, 30 cm pixels for Simcoe, and 50cm pixels for Peterborough and Northumberland. The imagery was flown in the spring of 2002.</p><p>The 20km coverage was created by mosaicing together 10km x 10km tiles into 20km x 20km tiles and reducing the resolution to a common pixel size of 5m. The scope of this project did not include adjustment of colours from the original source images. </p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1734995036"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2002TIFF20km.png,,,1734995036,,,,,,,
19406,Greater Toronto Area (GTA) Orthophotography Project 2005,2005 - 2011,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3385600859"">Access this resource</a> on Scholars Geoportal.</p>","<p>The Greater Toronto Area Orthophotography (2005) data set consists of 20 cm true colour digital orthophotography, collected in the spring of 2005 by First Base Solutions. </p><p>This data encompasses the regions of Durham, Halton, Hamilton, Peel, Toronto and York and is provided in two formats: 1km x 1km photo tiles or municipal mosaics. The tiled data consists of 9154 individual seamless files. The mosaiced data is divided along municipal boundaries as follows: Durham (Ajax, Brock, Clarington, Oshawa, Pickering, Scugog, Uxbridge and Whitby); Halton (Burlington, Halton_Hills and Oakville); Hamilton (Central, North and South); Peel (Brampton, Caledon East, Caledon West and Mississauga); Toronto (Central, East and West) York (Aurora, Georgina, Gwillimbury, King, Markham, Newmarket, Richmond Hill, Stouffville and Vaughan) </p><p>The aerial photography was collected during April, 2005.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3385600859"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2005MrSID.png,,,3385600859,,,,,,,
19235,Greater Toronto Area (GTA) Orthophotography Project 2007,2007 - 2007,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2201565305"">Access this resource</a> on Scholars Geoportal.</p>","<p>Data set consists of over 6000 one-square-kilometer tiles of orthorectified colour imagery for the Greater Toronto Area. The imagery features 15 cm pixels for Hamilton, Halton, Mississauga and Toronto, and 20 cm pixels for Brampton and York Region. The imagery was flown in the spring of 2007.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2201565305"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2007MrSID.png,,,2201565305,,,,,,,
19603,Greater Toronto Area (GTA) Orthophotography Project 2013,2014 - 2012,Ontario Ministry of Natural Resources,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3613468799"">Access this resource</a> on Scholars Geoportal.</p>","<p>This orthophotography covers the Greater Toronto Area (GTA). The imagery used to produce this product was acquired by First Base Solutions Between April 4 2013 and May 4 2013. The image files are available in TIFF and JPEG2000 format, and are provided as separate image services.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3613468799"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OGDE/GTA2013TIFF.png,,,3613468799,,,,,,,
19991,Greater Toronto Area Digital Elevation Model 2002,2012 - 2015,Ontario Ministry of Natural Resources and Forestry - Provincial Mapping Unit,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""6a7a7e71-f502-4336-bba2-364c7eefd950"">Access this resource</a> on Scholars Geoportal.</p>",A three-dimensional raster data set which represents a continuous elevation surface. This data set encompasses the Greater Toronto Area (GTA) and the surrounding area from Niagara to Lake Simcoe and the Kawartha Highlands to Port Hope.,,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""6a7a7e71-f502-4336-bba2-364c7eefd950"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries, ,,https://www.javacoeapp.lrc.gov.on.ca/geonetwork/srv/en/resources.get.thumbnail?id=13214&access=public&fname=Picture1.png,,,6a7a7e71-f502-4336-bba2-364c7eefd950,,,,,,,
19608,Greenbelt Designation,2005 - 2013,Ontario Ministry of Municipal Affairs and Housing,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1548209200"">Access this resource</a> on Scholars Geoportal.</p>","<p>This data set is a polygon coverage that can be used to identify the location of Greenbelt Designations, which are areas that have Provincial plans and/or specific policies associated with them. There are currently four designations contained in this layer:</p><li>Niagara Escarpment Plan</li><li>Oak Ridges Moraine Conservation Plan</li><li>Protected Countryside</li><li>Urban River Valley</li>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1548209200"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GBDESIGN.png,,,1548209200,,,,,,,
19944,Greenbelt Designation,2005 - 2017,Ministry of Municipal Affairs and Housing,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2cb5ce0f-4337-49e3-90a1-d8b4986c67a5"">Access this resource</a> on Scholars Geoportal.</p>","The Greenbelt designations are areas that have Provincial plans and/or specific policies associated with them.

There are currently four designations;
1) Niagara Escarpment Plan
2) Oak Ridges Moraine Conservation Plan
3) Protected Countryside; and 
4) Urban River Valley.",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2cb5ce0f-4337-49e3-90a1-d8b4986c67a5"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Boundaries, ,,https://www.javacoeapp.lrc.gov.on.ca/geonetwork/srv/en/resources.get.thumbnail?id=13769&access=public&fname=GBDESIGN.png,,,2cb5ce0f-4337-49e3-90a1-d8b4986c67a5,,,,,,,
